Employee ID,Gender,Age,Department,Job Role,Date of Joining,Salary (BGN),Performance Rating,Absenteeism Rate,Engagement Score,Education Level,Years in Current Role,Years at Company,Promotion in Last 2 Years,Overtime Hours per Week,Training Hours per Year,Office Location,Bonus Received in Last Year
1508,Female,45,Fraud Prevention,Fraud Investigator,12/27/2012,4300,2,0.21,1.6,High School,7,11,No,16,10,Burgas,No
4975,Female,41,Collection,Collection Agent,03/02/2011,6200,2,0.33,2.6,High School,8,13,No,17,64,Ruse,No
2056,Male,53,Operations,Back Office Specialist,11/26/2018,7400,4,0.17,4,Bachelor's,3,5,Yes,19,52,Varna,No
2561,Male,22,IT,IT Manager,05/02/2019,7000,5,0.12,4.9,PhD,1,5,No,0,64,Sofia,Yes
4960,Female,31,Digital Banking,Digital Product Manager,09/08/2022,7600,5,0.12,5,Master's,2,2,Yes,17,4,Varna,No
1394,Female,30,Mortgage Services,Mortgage Officer,07/02/2019,4000,4,0.1,3.7,PhD,2,5,Yes,6,13,Varna,Yes
7106,Female,57,Business Transformation,Business Analyst,5/23/2017,3000,1,0.39,1.3,High School,4,7,No,5,50,Varna,No
3229,Male,41,Internal Audit,Internal Auditor,11/18/2012,3500,1,0.21,1.8,Master's,7,11,Yes,15,54,Sofia,Yes
8129,Male,50,Loan Servicing,Loan Processor,02/02/2021,8100,5,0.03,5,High School,2,3,Yes,4,78,Sofia,Yes
9657,Female,27,Internal Audit,Internal Auditor,3/14/2010,5400,2,0.22,2.3,Bachelor's,9,14,Yes,5,57,Plovdiv,No
6268,Female,56,Wealth Management,Investment Banker,09/06/2013,1400,1,0.44,1,High School,3,11,No,4,5,Burgas,No
9101,Male,30,Fraud Prevention,Fraud Investigator,04/08/2022,2800,1,0.33,1,Bachelor's,7,2,Yes,2,13,Sofia,Yes
1310,Female,44,Treasury,Treasury Manager,12/23/2011,5700,5,0.06,5,Master's,2,12,Yes,3,64,Plovdiv,Yes
1050,Female,22,Sales,Sales Manager,05/03/2013,6400,2,0.33,2.9,Bachelor's,7,11,No,0,8,Plovdiv,Yes
3417,Female,24,Human Resources,Recruiter,05/04/2020,4200,1,0.28,1.4,Bachelor's,2,4,No,11,51,Burgas,No
1526,Female,35,Retail Banking,Retail Banker,7/29/2024,3200,1,0.42,1.5,Master's,3,0,No,2,35,Plovdiv,No
8600,Female,25,Compliance,Compliance Monitoring Officer,6/18/2016,10900,5,0.11,5,High School,2,8,Yes,7,47,Burgas,Yes
3366,Male,31,Human Resources,Training Coordinator,11/05/2020,6400,2,0.29,2.6,PhD,1,3,No,2,4,Sofia,Yes
9824,Male,50,Risk Management,Senior Risk Manager,4/16/2021,2500,2,0.47,1.6,Bachelor's,4,3,No,2,34,Burgas,No
5234,Female,23,Customer Support,Technical Support Specialist,12/24/2011,7200,4,0.17,4.5,High School,2,12,No,18,27,Burgas,No
8910,Female,31,Corporate Banking,Account Manager,8/14/2013,6000,4,0.08,3.6,PhD,2,11,Yes,12,6,Sofia,No
1085,Male,56,Human Resources,Training Coordinator,2/17/2022,5000,2,0.21,1.5,PhD,9,2,No,1,51,Ruse,Yes
7298,Female,33,Compliance,Compliance Officer,1/16/2010,5500,5,0.05,4.5,PhD,3,14,Yes,17,72,Ruse,Yes
2310,Male,34,Legal,Corporate Lawyer,11/11/2015,7300,4,0.11,3.7,High School,2,8,Yes,17,7,Sofia,Yes
6687,Female,31,Fraud Prevention,Fraud Prevention Manager,6/20/2024,6100,2,0.32,1.5,PhD,3,0,No,9,4,Plovdiv,No
5937,Female,47,Business Transformation,Change Manager,8/17/2023,3700,1,0.44,1.2,PhD,2,1,No,17,17,Burgas,Yes
3124,Male,40,Compliance,Regulatory Officer,05/03/2014,7400,4,0.17,4.8,High School,3,10,Yes,10,70,Plovdiv,Yes
5417,Male,48,Compliance,Compliance Manager,12/31/2020,1400,1,0.25,1,High School,7,3,Yes,7,31,Varna,Yes
6459,Female,50,Collection,Collection Manager,1/22/2015,4600,1,0.36,1.7,Bachelor's,7,9,Yes,5,15,Varna,No
1162,Female,59,Digital Banking,Digital Product Manager,5/18/2021,9200,4,0.15,3.9,High School,1,3,Yes,5,68,Sofia,No
2242,Male,31,IT,IT Support,1/13/2022,4900,2,0.31,2.1,Master's,6,2,Yes,1,62,Burgas,No
8923,Male,47,Security,Cybersecurity Specialist,8/14/2023,4100,2,0.22,2.2,Bachelor's,5,1,Yes,19,34,Sofia,No
3050,Female,37,Business Transformation,Project Manager,12/15/2014,5400,3,0.08,3.4,Bachelor's,4,9,No,14,62,Varna,No
4124,Female,46,Legal,Compliance Lawyer,7/16/2013,3100,1,0.29,2.2,Master's,3,11,No,13,47,Varna,Yes
2048,Male,28,Wealth Management,Financial Advisor,11/06/2013,5600,2,0.44,1.5,Master's,1,10,Yes,12,30,Varna,No
8559,Female,48,Collection,Debt Recovery Specialist,6/20/2021,6700,3,0.15,3.6,High School,2,3,Yes,3,44,Ruse,No
7892,Female,26,Retail Banking,Customer Service Representative,1/29/2021,4900,3,0.12,2.7,High School,7,3,No,17,40,Varna,No
3687,Male,57,Product Management,Product Manager,1/28/2012,1900,1,0.48,1.8,High School,8,12,Yes,6,26,Plovdiv,No
7214,Female,32,Legal,Compliance Lawyer,10/22/2015,7300,2,0.27,2.5,Bachelor's,7,8,No,2,41,Burgas,Yes
5005,Female,56,Risk Management,Senior Risk Manager,05/11/2014,4600,3,0.05,3.7,Bachelor's,5,10,No,9,11,Varna,No
4850,Female,27,Customer Support,Customer Service Manager,11/25/2018,11500,5,0.1,4.7,High School,3,5,Yes,10,23,Sofia,Yes
8491,Male,47,Customer Support,Customer Support Representative,12/01/2022,6100,1,0.31,1.5,Master's,1,1,No,10,40,Burgas,Yes
6775,Male,55,Business Transformation,Project Manager,7/17/2015,4400,1,0.24,1.5,PhD,3,9,No,17,69,Varna,Yes
5196,Female,26,Trade Finance,Trade Finance Specialist,04/10/2020,6800,5,0.1,5,PhD,3,4,Yes,8,15,Varna,Yes
9798,Female,53,Human Resources,HR Manager,10/31/2023,4500,3,0.02,3.3,PhD,6,0,Yes,8,17,Plovdiv,Yes
4181,Male,46,Trade Finance,Trade Finance Manager,6/23/2017,6400,4,0.13,4.1,PhD,1,7,Yes,17,30,Sofia,Yes
7914,Female,43,Collection,Collection Manager,05/05/2020,4200,3,0.08,2.5,Master's,9,4,Yes,17,34,Burgas,Yes
6856,Female,39,Treasury,Treasury Manager,2/22/2024,7500,5,0.19,4.8,High School,2,0,No,11,17,Ruse,Yes
9713,Female,55,Customer Support,Customer Support Representative,07/02/2014,8500,5,0.15,4,High School,3,10,Yes,5,58,Ruse,No
1174,Male,44,Marketing,Marketing Analyst,11/14/2015,8300,4,0.05,3.9,High School,2,8,No,2,68,Burgas,Yes
6444,Female,28,Collection,Collection Agent,3/17/2024,3300,1,0.31,1,Master's,4,0,No,6,77,Varna,Yes
4464,Female,30,Legal,Compliance Lawyer,07/10/2012,5600,4,0.02,4,Master's,1,12,Yes,19,27,Plovdiv,No
3937,Male,42,Fraud Prevention,Fraud Investigator,7/15/2023,2200,1,0.48,1,High School,1,1,No,9,6,Burgas,Yes
1474,Male,22,Operations,Operations Analyst,1/17/2017,6000,2,0.24,1.7,PhD,1,7,Yes,11,42,Ruse,Yes
5527,Female,43,Risk Management,Compliance Officer,10/21/2021,3000,2,0.2,1.5,Master's,8,2,No,1,19,Burgas,No
2417,Male,27,Digital Banking,Online Banking Manager,11/27/2013,3800,2,0.42,2.6,Bachelor's,5,10,Yes,6,15,Burgas,No
5551,Female,53,Retail Banking,Retail Banker,1/24/2017,9400,5,0.07,5,PhD,2,7,Yes,3,57,Sofia,No
8738,Female,58,IT,IT Manager,1/25/2012,2500,2,0.38,2,PhD,7,12,No,13,76,Plovdiv,No
4056,Female,56,Legal,Compliance Lawyer,07/03/2013,4100,1,0.41,1.4,PhD,4,11,No,0,18,Sofia,No
1227,Female,37,Business Transformation,Business Analyst,9/24/2019,7700,5,0.19,5,Master's,1,5,Yes,12,59,Burgas,No
9097,Male,33,Mortgage Services,Mortgage Officer,9/27/2021,6900,5,0.14,4.9,PhD,2,3,Yes,17,70,Varna,Yes
8523,Female,37,Treasury,Treasury Manager,3/28/2015,2700,1,0.45,1,Master's,7,9,No,8,11,Varna,No
2528,Male,58,Human Resources,HR Specialist,8/14/2018,8900,4,0.18,3.7,PhD,1,6,No,0,71,Burgas,Yes
2414,Female,24,Product Management,Product Analyst,2/13/2013,5900,2,0.28,1.7,High School,7,11,No,5,0,Sofia,Yes
2170,Female,48,Risk Management,Regulatory Affairs Specialist,06/06/2015,4200,1,0.23,1,PhD,7,9,No,6,56,Plovdiv,No
5933,Female,51,Fraud Prevention,Fraud Investigator,6/19/2018,6600,3,0.19,3.3,High School,4,6,No,11,60,Sofia,No
7762,Male,57,Product Management,Product Analyst,10/26/2016,4400,2,0.25,3,High School,7,7,No,11,30,Varna,Yes
4099,Male,22,Compliance,Data Privacy Specialist,12/15/2023,7200,4,0.08,3.8,PhD,1,0,No,7,32,Plovdiv,No
9225,Female,27,Human Resources,Training Coordinator,3/23/2021,8100,4,0.16,3.8,Master's,3,3,Yes,9,30,Ruse,No
2108,Female,48,Business Transformation,Business Analyst,02/01/2012,8500,5,0.03,5,PhD,1,12,No,10,47,Burgas,Yes
5213,Female,51,Legal,Compliance Lawyer,09/02/2021,8900,5,0.15,5,Master's,1,3,No,7,14,Varna,No
8930,Female,45,Product Management,Product Development Specialist,4/16/2018,6000,4,0.12,3.6,PhD,3,6,No,12,15,Ruse,No
4379,Male,43,Back Office,Back Office Manager,2/26/2024,3600,3,0.17,3.1,PhD,5,0,No,8,30,Sofia,Yes
9298,Female,26,Collection,Collection Manager,09/09/2017,3800,3,0,1.9,Master's,1,7,No,5,24,Varna,No
7002,Female,57,Fraud Prevention,Fraud Prevention Manager,04/10/2017,7400,1,0.4,1,Master's,1,7,No,2,70,Sofia,No
7665,Female,24,Human Resources,Training Coordinator,10/26/2017,4600,3,0.2,3.2,Bachelor's,2,6,No,3,47,Ruse,Yes
9936,Female,59,Retail Banking,Customer Service Representative,09/09/2013,5000,1,0.34,1.5,High School,9,11,No,17,27,Burgas,No
3843,Female,59,Digital Banking,Digital Product Manager,6/27/2012,3000,1,0.24,1,PhD,3,12,No,15,3,Sofia,No
9693,Male,40,Business Transformation,Change Manager,1/14/2015,7700,1,0.5,1,Bachelor's,6,9,Yes,3,64,Plovdiv,No
3862,Female,38,Compliance,KYC Specialist,05/08/2017,5200,2,0.45,1.2,Bachelor's,9,7,No,10,27,Sofia,No
6748,Female,44,Business Transformation,Project Manager,2/22/2019,6600,3,0.12,2.4,Master's,2,5,No,10,51,Burgas,Yes
1124,Male,54,Compliance,Compliance Manager,7/23/2010,7800,5,0.13,4.6,Master's,3,14,Yes,10,33,Burgas,No
9054,Female,34,Finance,Financial Analyst,11/28/2014,4100,1,0.42,1.1,PhD,8,9,Yes,18,49,Plovdiv,Yes
4166,Female,50,Digital Banking,Digital Product Manager,08/04/2014,5900,1,0.34,1,Bachelor's,3,10,No,3,13,Sofia,Yes
3321,Female,38,Compliance,AML Officer,03/06/2013,3200,1,0.47,1.5,High School,8,11,No,4,79,Sofia,No
6095,Female,50,Back Office,Back Office Manager,12/26/2013,8000,3,0.13,3.4,PhD,5,10,No,2,7,Sofia,No
1819,Female,22,Mortgage Services,Mortgage Advisor,6/27/2021,8000,4,0.17,3.3,Master's,2,3,Yes,13,34,Plovdiv,No
5775,Female,39,Risk Management,Risk Manager,2/28/2023,3400,1,0.4,2,PhD,4,1,No,18,61,Varna,Yes
8665,Female,39,Digital Banking,Digital Banking Specialist,8/16/2015,1900,1,0.4,1,Master's,7,9,No,5,9,Varna,No
9546,Male,23,Business Transformation,Project Manager,01/02/2015,5200,4,0.08,4.1,High School,2,9,Yes,0,59,Burgas,Yes
6521,Male,38,Product Management,Product Development Specialist,10/22/2022,8800,4,0.19,4.3,High School,1,1,Yes,5,74,Plovdiv,Yes
1336,Male,41,Treasury,Treasury Analyst,8/29/2017,5200,4,0.14,3.7,PhD,2,7,Yes,2,29,Sofia,Yes
3787,Female,30,Risk Management,Risk Consultant,10/26/2018,8400,4,0.03,4.5,PhD,1,5,Yes,17,34,Sofia,Yes
9926,Female,43,Sales,Sales Representative,01/08/2017,6200,3,0.05,3.2,PhD,3,7,No,11,53,Sofia,No
9293,Female,56,Security,Security Analyst,5/27/2011,4900,2,0.36,2.2,Bachelor's,3,13,No,8,74,Ruse,No
7517,Female,45,Customer Support,Customer Service Manager,5/17/2011,6100,3,0.07,2.8,Bachelor's,4,13,No,2,43,Plovdiv,No
1494,Male,50,Fraud Prevention,Fraud Investigator,11/04/2017,6000,3,0.08,3.5,Bachelor's,1,6,Yes,1,24,Varna,Yes
3365,Female,41,Collection,Debt Recovery Specialist,7/26/2017,11000,4,0.15,3.6,Master's,2,7,No,15,1,Ruse,No
2208,Female,44,Operations,Operations Manager,5/17/2018,1400,1,0.26,1,High School,4,6,Yes,7,72,Plovdiv,Yes
6764,Female,36,Security,Cybersecurity Specialist,09/06/2021,5000,4,0.06,3.9,High School,1,3,Yes,17,11,Ruse,Yes
1013,Female,25,Security,Cybersecurity Specialist,5/31/2020,4700,3,0.19,3.2,Bachelor's,4,4,Yes,6,39,Ruse,No
4524,Female,58,Back Office,Back Office Clerk,8/29/2013,5700,3,0.16,2.7,High School,1,11,No,19,16,Varna,No
8019,Female,33,Mortgage Services,Mortgage Underwriter,10/10/2023,1800,1,0.26,1,PhD,8,0,No,0,7,Ruse,No
4240,Male,57,Risk Management,Risk Strategy Advisor,08/06/2018,4600,1,0.26,1,Master's,1,6,No,9,30,Plovdiv,Yes
3395,Male,45,Customer Support,Technical Support Specialist,3/22/2024,7800,5,0.07,5,High School,3,0,Yes,0,21,Ruse,No
7947,Female,52,Corporate Banking,Business Development Manager,12/03/2016,4300,3,0.14,3.5,Master's,9,7,No,4,16,Ruse,No
6455,Female,54,Security,Security Analyst,2/16/2012,4300,2,0.33,1.2,Master's,2,12,No,0,28,Sofia,Yes
3444,Female,43,Human Resources,HR Manager,02/11/2021,4500,2,0.37,2.4,High School,5,3,Yes,0,66,Sofia,Yes
5508,Male,44,Treasury,Treasury Analyst,09/05/2020,8200,5,0.17,4.5,PhD,3,4,Yes,16,30,Plovdiv,Yes
5175,Male,55,IT,System Administrator,12/04/2022,3100,1,0.27,1,Master's,9,1,No,17,59,Ruse,No
1400,Female,37,Operations,Operations Manager,10/18/2018,5400,2,0.28,2.4,Bachelor's,4,5,No,13,9,Varna,No
7649,Female,44,Business Transformation,Business Analyst,9/27/2010,4300,1,0.21,1,PhD,1,14,No,19,29,Burgas,Yes
5063,Female,37,Product Management,Product Development Specialist,4/16/2013,7700,2,0.48,2.9,High School,4,11,Yes,17,39,Burgas,Yes
2186,Female,43,Digital Banking,Digital Product Manager,02/01/2017,7600,5,0.09,5,Bachelor's,3,7,No,15,0,Plovdiv,No
9019,Female,38,Compliance,AML Officer,07/10/2010,4500,5,0.02,4.6,Bachelor's,2,14,No,14,22,Ruse,No
2508,Female,51,Digital Banking,Online Banking Manager,10/28/2017,6700,3,0.09,2.8,Master's,1,6,Yes,10,70,Ruse,Yes
2499,Male,29,Trade Finance,Trade Finance Manager,8/27/2019,9600,5,0.12,5,Master's,2,5,No,0,25,Burgas,Yes
5537,Female,22,Compliance,AML Officer,7/14/2014,5700,4,0.07,3.7,Master's,2,10,Yes,6,17,Sofia,No
2051,Female,27,Security,Security Officer,8/16/2015,5700,3,0.18,3.4,PhD,7,9,Yes,0,34,Varna,Yes
9403,Female,46,Digital Banking,Online Banking Manager,6/17/2010,5700,2,0.26,1.8,High School,7,14,No,3,47,Burgas,No
6785,Female,34,Operations,Operations Manager,5/26/2021,7300,4,0.08,4.2,High School,3,3,Yes,19,57,Plovdiv,No
2322,Female,42,Treasury,Treasury Analyst,11/02/2013,4200,2,0.4,2.3,PhD,2,10,No,12,77,Varna,No
3139,Female,37,Collection,Collection Manager,12/16/2023,7800,5,0.15,5,PhD,3,0,Yes,0,7,Plovdiv,Yes
4883,Male,40,Finance,Finance Manager,7/30/2010,6800,4,0.04,3.5,Bachelor's,2,14,No,19,14,Ruse,No
7554,Male,51,Mortgage Services,Mortgage Underwriter,7/28/2020,5800,1,0.39,1.7,Master's,5,4,No,19,4,Ruse,No
2160,Female,27,Customer Support,Technical Support Specialist,7/29/2012,5200,4,0.13,3.3,PhD,2,12,Yes,16,70,Plovdiv,Yes
9767,Female,38,Retail Banking,Retail Banker,10/15/2021,7700,4,0.08,3.8,High School,3,2,Yes,8,38,Burgas,Yes
1879,Female,59,Loan Servicing,Loan Processor,9/23/2018,1400,1,0.21,1,High School,4,6,Yes,4,54,Sofia,Yes
4722,Male,40,Security,Cybersecurity Specialist,3/29/2012,6000,2,0.41,2.1,Master's,6,12,Yes,4,48,Plovdiv,No
1941,Male,58,Loan Servicing,Loan Servicing Specialist,07/12/2019,7000,3,0.1,2.5,High School,4,5,Yes,2,26,Varna,No
5747,Male,38,Fraud Prevention,Fraud Prevention Manager,09/09/2010,3600,1,0.22,1,Master's,7,14,No,12,49,Plovdiv,No
6922,Male,49,Finance,Finance Manager,11/08/2015,4500,2,0.3,1.8,Bachelor's,3,8,No,3,68,Sofia,No
2676,Female,45,Mortgage Services,Mortgage Underwriter,03/12/2019,5100,3,0.1,3.3,Master's,3,5,No,10,31,Ruse,No
5134,Male,25,Loan Servicing,Loan Underwriter,8/23/2010,5000,4,0.1,4.9,Master's,1,14,No,4,54,Burgas,Yes
5252,Male,54,Finance,Accountant,5/13/2013,4500,1,0.43,1,Master's,3,11,No,12,60,Ruse,No
3002,Male,40,Treasury,Treasury Analyst,7/31/2024,5400,3,0.07,2.8,Master's,4,0,No,12,57,Ruse,Yes
2984,Male,48,Trade Finance,Trade Finance Manager,04/04/2013,7300,4,0.16,4.5,Master's,2,11,Yes,8,74,Varna,Yes
5316,Male,57,Finance,Finance Manager,1/26/2024,5000,2,0.42,1.8,Bachelor's,9,0,No,17,40,Burgas,No
7076,Female,54,Mortgage Services,Mortgage Advisor,07/03/2012,3200,1,0.45,1,PhD,9,12,No,14,40,Ruse,No
8417,Female,28,Digital Banking,Digital Product Manager,8/18/2018,6800,4,0.07,3.5,Master's,1,6,No,9,76,Sofia,No
6994,Male,24,Finance,Financial Analyst,4/14/2020,4300,4,0.14,4.5,Master's,3,4,Yes,3,13,Burgas,No
5303,Female,48,Trade Finance,Trade Finance Manager,10/29/2017,4800,2,0.47,2.5,High School,1,6,No,3,79,Burgas,Yes
2806,Male,43,Finance,Finance Manager,02/06/2013,6000,2,0.3,1.9,Bachelor's,2,11,Yes,9,47,Varna,No
8505,Female,23,Treasury,Treasury Analyst,3/15/2016,4400,2,0.23,2.5,High School,5,8,Yes,8,37,Sofia,Yes
8938,Male,30,Retail Banking,Service Manager,08/04/2013,3400,2,0.46,2.2,PhD,3,11,Yes,19,67,Sofia,No
7648,Male,29,Retail Banking,Teller,10/05/2022,6300,4,0.08,3.8,PhD,1,1,Yes,11,37,Sofia,No
9112,Female,37,Treasury,Treasury Manager,8/19/2010,7300,1,0.35,1,Bachelor's,1,14,No,5,43,Ruse,No
1427,Female,53,Fraud Prevention,Fraud Analyst,1/20/2012,6800,5,0.06,4,Master's,1,12,No,12,77,Varna,Yes
8497,Female,53,Security,Security Analyst,8/14/2021,9700,4,0.14,4.4,Bachelor's,3,3,Yes,15,8,Plovdiv,Yes
6547,Female,33,Back Office,Administrative Assistant,6/23/2014,3200,1,0.23,1,PhD,6,10,No,16,26,Sofia,No
3190,Male,34,Internal Audit,Audit Manager,12/21/2022,2000,1,0.35,1.4,PhD,2,1,No,17,77,Varna,No
1647,Female,58,Corporate Banking,Corporate Sales Executive,5/29/2014,3500,1,0.28,1.2,High School,6,10,No,5,16,Ruse,No
6470,Female,54,Product Management,Product Development Specialist,1/18/2020,6500,3,0.09,2.3,Master's,5,4,No,8,6,Varna,No
4604,Male,58,Sales,Sales Manager,05/12/2015,6500,4,0.04,4.5,High School,1,9,No,10,66,Ruse,Yes
4547,Female,42,Sales,Sales Representative,10/16/2010,8800,5,0.02,5,High School,2,13,Yes,0,27,Varna,No
4718,Male,54,Marketing,Marketing Manager,6/22/2012,5900,5,0,4.7,PhD,2,12,No,1,66,Sofia,Yes
6101,Female,56,Mortgage Services,Mortgage Underwriter,12/29/2016,7400,3,0.13,2.2,PhD,1,7,Yes,9,9,Varna,Yes
1196,Male,38,Fraud Prevention,Fraud Prevention Manager,10/06/2009,3200,1,0.46,1,High School,1,14,No,3,69,Sofia,No
7734,Female,48,Back Office,Back Office Manager,04/04/2013,7800,3,0.09,3.1,Master's,8,11,No,8,54,Ruse,No
1811,Female,58,Loan Servicing,Loan Processor,07/09/2012,6100,4,0,3.8,Bachelor's,2,12,Yes,10,74,Varna,Yes
9747,Female,39,Operations,Data Entry Clerk,7/15/2022,8500,4,0.02,4.4,PhD,2,2,Yes,12,61,Sofia,Yes
6744,Female,43,Legal,Corporate Lawyer,6/15/2014,6500,2,0.22,1.9,Bachelor's,6,10,No,15,41,Varna,Yes
8473,Female,47,Sales,Sales Consultant,6/14/2015,4200,1,0.31,1.3,PhD,8,9,Yes,9,56,Sofia,No
4633,Male,52,Business Transformation,Business Analyst,11/15/2012,8000,4,0.07,3.9,High School,2,11,Yes,3,51,Plovdiv,Yes
2815,Male,27,Operations,Operations Analyst,12/06/2016,4800,4,0.06,4.7,PhD,1,7,Yes,2,58,Plovdiv,No
2351,Female,35,Mortgage Services,Mortgage Advisor,09/01/2023,4000,3,0.05,2.9,PhD,9,1,No,3,23,Sofia,Yes
8192,Female,24,Fraud Prevention,Fraud Prevention Manager,5/14/2013,3500,1,0.32,1.3,Bachelor's,1,11,No,5,24,Ruse,Yes
3788,Male,26,Fraud Prevention,Fraud Analyst,6/27/2018,5900,4,0.19,4.6,Bachelor's,1,6,Yes,14,32,Varna,Yes
9358,Male,34,Business Transformation,Change Manager,10/13/2021,1700,1,0.21,1,High School,6,2,Yes,11,45,Burgas,No
9790,Female,43,Digital Banking,Online Banking Manager,02/06/2013,5600,1,0.44,1,High School,3,11,No,7,19,Varna,Yes
4745,Male,30,Loan Servicing,Loan Servicing Specialist,08/11/2024,7100,3,0.15,2.5,High School,7,0,Yes,12,23,Plovdiv,Yes
5536,Female,29,IT,Software Developer,4/22/2020,3900,4,0.05,3.1,PhD,3,4,Yes,10,34,Varna,Yes
5530,Female,32,Risk Management,Risk Strategy Advisor,5/13/2023,7400,4,0.15,4.8,High School,2,1,Yes,9,28,Varna,Yes
3811,Male,49,Corporate Banking,Corporate Banker,1/21/2023,6400,2,0.34,1.6,Bachelor's,7,1,Yes,6,11,Ruse,Yes
2610,Female,44,Compliance,Compliance Analyst,10/09/2016,3300,2,0.39,2.2,High School,1,7,No,9,45,Ruse,No
4411,Male,59,Operations,Data Entry Clerk,3/30/2018,3200,1,0.46,1.9,PhD,4,6,No,4,27,Ruse,Yes
2746,Female,40,Corporate Banking,Corporate Finance Associate,06/05/2022,6900,1,0.26,1.8,PhD,2,2,No,5,67,Plovdiv,Yes
3361,Female,34,IT,IT Manager,8/14/2014,5500,2,0.35,1.7,Bachelor's,5,10,Yes,7,50,Burgas,No
9832,Female,56,Risk Management,Regulatory Affairs Specialist,12/07/2017,1400,2,0.44,2,Master's,3,6,No,5,13,Varna,Yes
8746,Female,51,Collection,Debt Recovery Specialist,08/05/2010,3600,1,0.24,1.1,PhD,2,14,Yes,0,20,Sofia,Yes
8429,Female,57,Digital Banking,Digital Product Manager,01/04/2010,5300,2,0.3,1.7,High School,6,14,No,13,50,Sofia,Yes
1334,Male,40,Human Resources,Recruiter,11/18/2015,6700,3,0.03,3,PhD,9,8,Yes,6,51,Varna,No
1192,Female,54,Legal,Paralegal,07/03/2022,3600,1,0.43,1,PhD,8,2,Yes,1,10,Sofia,Yes
6163,Female,32,Wealth Management,Financial Advisor,2/28/2024,6000,5,0.05,5,PhD,2,0,No,6,26,Ruse,No
6513,Male,45,Sales,Sales Manager,3/23/2021,7400,4,0.08,3.8,PhD,2,3,Yes,19,59,Ruse,Yes
6783,Male,28,Mortgage Services,Mortgage Underwriter,9/19/2010,12900,5,0.18,5,Master's,3,14,Yes,16,16,Plovdiv,Yes
4376,Female,56,IT,IT Manager,6/18/2018,3400,2,0.28,1.6,PhD,4,6,No,2,41,Plovdiv,Yes
7118,Male,42,Digital Banking,Digital Banking Specialist,12/20/2017,6000,4,0.05,4,Bachelor's,1,6,Yes,19,35,Plovdiv,Yes
1884,Male,48,Mortgage Services,Mortgage Advisor,1/15/2015,3100,3,0.15,2.6,PhD,6,9,Yes,2,32,Varna,Yes
7275,Male,28,Legal,Paralegal,1/26/2019,7800,4,0.15,4.4,Master's,3,5,No,11,28,Burgas,Yes
7507,Male,54,Security,Security Officer,10/31/2013,4400,1,0.38,1,PhD,7,10,No,5,49,Ruse,No
5424,Male,56,Loan Servicing,Loan Servicing Specialist,6/29/2019,4700,2,0.47,2.3,Master's,9,5,No,8,23,Varna,No
3000,Male,33,Human Resources,Training Coordinator,04/06/2021,3900,1,0.3,1.7,High School,5,3,No,10,56,Burgas,Yes
4416,Male,37,Operations,Data Entry Clerk,04/12/2016,3000,1,0.21,1.2,PhD,9,8,Yes,10,77,Sofia,Yes
7287,Female,30,Security,Security Analyst,11/30/2019,4500,2,0.42,1.5,Bachelor's,6,4,No,1,21,Sofia,Yes
7562,Female,29,Sales,Sales Representative,11/12/2009,6000,4,0.16,3.4,PhD,3,14,Yes,16,49,Ruse,Yes
6912,Female,32,Digital Banking,Digital Product Manager,8/30/2022,6600,4,0.03,3.7,High School,1,2,Yes,16,78,Ruse,Yes
1898,Male,54,Treasury,Liquidity Specialist,12/15/2021,6000,3,0.12,2.9,PhD,5,2,No,5,71,Ruse,Yes
9364,Female,59,Internal Audit,Internal Auditor,2/14/2023,10100,5,0.06,4.2,High School,2,1,Yes,14,38,Ruse,Yes
8498,Female,55,Product Management,Product Manager,3/29/2024,5000,4,0.18,3.8,Bachelor's,2,0,Yes,13,33,Burgas,Yes
3184,Female,57,Treasury,Treasury Manager,03/08/2016,7100,2,0.46,1.1,High School,1,8,No,3,55,Varna,No
8634,Female,34,Marketing,Marketing Manager,9/26/2020,5200,2,0.47,1.7,High School,4,4,No,4,26,Varna,No
8042,Female,28,IT,System Administrator,9/24/2012,4000,1,0.27,1,High School,8,12,No,18,46,Ruse,No
3646,Female,52,Mortgage Services,Mortgage Advisor,10/09/2009,7900,5,0.15,5,Bachelor's,3,14,Yes,13,54,Varna,No
7943,Male,43,Product Management,Product Development Specialist,6/26/2012,6400,5,0.15,4.6,Bachelor's,3,12,Yes,12,0,Sofia,No
7412,Female,42,Collection,Collection Manager,11/05/2017,8300,4,0.05,3.8,High School,3,6,Yes,2,40,Varna,Yes
1461,Male,32,Back Office,Back Office Clerk,07/09/2011,5400,2,0.28,1.2,High School,6,13,No,1,19,Varna,No
8893,Male,53,Treasury,Treasury Manager,5/26/2016,5700,3,0.08,3.2,High School,8,8,No,11,31,Burgas,No
1279,Male,35,Product Management,Product Analyst,1/22/2024,3800,4,0.11,4.7,High School,3,0,Yes,18,46,Ruse,Yes
9465,Male,56,Product Management,Product Analyst,02/02/2017,6700,4,0.04,4.4,PhD,3,7,Yes,16,26,Burgas,Yes
8311,Male,53,Treasury,Treasury Analyst,8/14/2019,3100,1,0.37,1,PhD,1,5,Yes,9,37,Ruse,No
6756,Female,25,Fraud Prevention,Fraud Prevention Manager,05/08/2010,4100,2,0.35,1.4,High School,5,14,No,19,40,Varna,No
3761,Male,51,Corporate Banking,Business Development Manager,08/12/2020,6100,4,0.19,4.5,Bachelor's,2,4,Yes,0,19,Sofia,Yes
